Clock:Tick#,Clock:offsetTime,IMU_ATTI(0):Longitude,IMU_ATTI(0):Latitude,IMU_ATTI(0):press:D,IMU_ATTI(0):alti:D,IMU_ATTI(0):relativeHeight:C,IMU_ATTI(0):absoluteHeight:C,IMU_ATTI(0):numSats,IMU_ATTI(0):roll:C,IMU_ATTI(0):pitch:C,IMU_ATTI(0):yaw:C,IMU_ATTI(0):accelX,IMU_ATTI(0):accelY,IMU_ATTI(0):accelZ,IMU_ATTI(0):accelComposite:C,IMU_ATTI(0):gyroX,IMU_ATTI(0):gyroY,IMU_ATTI(0):gyroZ,IMU_ATTI(0):gyroComposite:C,IMU_ATTI(0):velN,IMU_ATTI(0):velE,IMU_ATTI(0):velD,IMU_ATTI(0):velComposite:C,IMU_ATTI(0):velH:C,IMU_ATTI(0):magX,IMU_ATTI(0):magY,IMU_ATTI(0):magZ,IMU_ATTI(0):magMod:C,IMU_ATTI(0):temperature,IMU_ATTI(0):yawUnWrapped:C,IMU_ATTI(0):tiltInclination:C,IMU_ATTI(0):tiltDirectionEarthFrame:C,IMU_ATTI(0):tiltDirectionBodyFrame:C,IMU_ATTI(0):yaw360:C,IMU_ATTI(0):magYaw:C,IMU_ATTI(0):Yaw-magYaw:C,IMUCalcs(0):PosN:C,IMUCalcs(0):PosE:C,IMUCalcs(0):PosD:C,IMUCalcs(0):height:C,IMUCalcs(0):velN:C,IMUCalcs(0):velE:C,IMUCalcs(0):velD:C,IMUCalcs(0):diffVelN:C,IMUCalcs(0):diffVelE:C,IMUCalcs(0):diffVelD:C,IMUCalcs(0):Lat:C,IMUCalcs(0):Long:C,IMUCalcs(0):VelocityError:C,IMUCalcs(0):PositionError:C,IMUCalcs(0):totalGyroZ:C,IMUCalcs(0):totalGyroX:C,IMUCalcs(0):totalGyroY:C,IMU_ATTI(0):distanceHP:C,IMU_ATTI(0):distanceTravelled:C,IMU_ATTI(0):directionOfTravel[mag]:C,IMU_ATTI(0):directionOfTravel[true]:C,IMU_ATTI(0):quatW:D,IMU_ATTI(0):quatX:D,IMU_ATTI(0):quatY:D,IMU_ATTI(0):quatZ:D,IMU_ATTI(0):agX:D,IMU_ATTI(0):agY:D,IMU_ATTI(0):agZ:D,IMU_ATTI(0):gbX:D,IMU_ATTI(0):gbY:D,IMU_ATTI(0):gbZ:D,IMU_ATTI(0):ty:D,IMU_ATTI(0):tz:D,IMU_ATTI(0):sensor_stat:D,IMU_ATTI(0):filter_stat:D,IMU_ATTI(0):atti_cnt:D,GPS:Long,GPS:Lat,GPS:Date,GPS:Time,GPS:dateTimeStamp,GPS:heightMSL,GPS:hDOP,GPS:pDOP,GPS:sAcc,GPS:numGPS,GPS:numGLNAS,GPS:numSV,GPS:velN,GPS:velE,GPS:velD,GPS:rawDate,GPS:rawTime,Mr_controller:ctrl_tick:D,Mr_controller:ctrl_pitch:D,Mr_controller:ctrl_roll:D,Mr_controller:ctrl_yaw:D,Mr_controller:ctrl_throttle:D,Controller:ctrl_mode:C,Mr_controller:mode_switch:D,Mr_controller:motor_state:D,Mr_controller:sig_level:D,Mr_controller:ctrl_level:D,Mr_controller:in_sim_mode:D,Mr_controller:max_height:D,Mr_controller:max_radius:D,Mr_controller:cur_plan_req:D,Mr_controller:cur_plan:D,Mr_controller:cur_mis_type:D,Mr_controller:cur_mis_req:D,Mr_controller:is_soaring_up:D,Mr_controller:CL_tors:D,Mr_controller:D2H_x:D,Mr_controller:D2H_y:D,Mr_controller:D2H_type:D,Mr_controller:temp_level:D,Mr_controller:throw_fly_inairT:D,Mr_controller:in_wifi:D,Mr_controller:height_level:D,RC_Info:failSafe,RC_Info:dataLost,RC_Info:appLost,RC_Info:sigStrength:C,RC_Info:cur_cmd:D,RC_Info:video_lost,RC_Info:frame_lost,RC_Info:sky_con,RC_Info:gnd_con,RC_Info:connected,RC_Info:m_changed:D,RC_Info:arm_status:D,RC_Info:A:D,RC_Info:E:D,RC_Info:T:D,RC_Info:R:D,RC_Info:U:D,RC_Info:lat:D,RC_Info:lon:D,RC_Info:gps_state:D,RC_Info:pro_rc_enable_flag:D,RC_Info:pro_rc_tilt_perc:D,RC_Info:pro_rc_vert_perc:D,RC_Info:pro_rc_tors_perc:D,MagCali(0):X:D,MagCali(0):Y:D,MagCali(0):Z:D,MagCali(0):Mod:C,MagCali(0):magYaw:C,MagCali(1):X:D,MagCali(1):Y:D,MagCali(1):Z:D,MagCali(1):Mod:C,MagCali(1):magYaw:C,CompassFilter(0):X:D,CompassFilter(0):Y:D,CompassFilter(0):Z:D,CompassFilter(1):X:D,CompassFilter(1):Y:D,CompassFilter(1):Z:D,OA:avoidObst,OA:emergBrake,OA:radiusLimit,OA:airportLimit,OA:groundForceLanding,OA:horizNearBoundary,OA:vertLowLimit,OA:vertAirportLimit,OA:roofLimit,OA:hitGroundLimit,OA:frontDistance,MVO:velX,MVO:velY,MVO:velZ,MVO:posX,MVO:posY,MVO:posZ,MVO:hoverPointUncertainty1,MVO:hoverPointUncertainty2,MVO:hoverPointUncertainty3,MVO:hoverPointUncertainty4,MVO:hoverPointUncertainty5,MVO:hoverPointUncertainty6,MVO:velocityUncertainty1,MVO:velocityUncertainty2,MVO:velocityUncertainty3,MVO:velocityUncertainty4,MVO:velocityUncertainty5,MVO:velocityUncertainty6,MVO:height,MVO:heightUncertainty,AirSpeed:comp_alti:D,AirSpeed:wind_spd:D,AirSpeed:vel_level:D,eventLog,osd_data:flyCState,osd_data:flycCommand,osd_data:flightAction,osd_data:nonGPSCause,osd_data:compassError,osd_data:connectedToRC,osd_data:lowVoltage,osd_data:ModeSwitch,osd_data:gpsUsed,osd_data:visionUsed,osd_data:notEnoughForce,osd_data:flightTime,osd_data:navHealth,osd_data:vpsHeight,osd_data:relativeHeight,usonic:usonic_h,CtrlAllocation:raw_tilt_x,CtrlAllocation:raw_tilt_y,CtrlAllocation:raw_tors,CtrlAllocation:raw_lift,CtrlAllocation:fix_tilt_x,CtrlAllocation:fix_tilt_y,CtrlAllocation:fix_tor,CtrlAllocation:fix_lift,CtrlAllocation:bound_max,CtrlAllocation:bound_min,CtrlAllocation:tors_limit_scale,CtrlAllocation:tilt_scale,CtrlAllocation:lift_diff:C,MotorCtrl:Status,MotorCtrl:PWM:RFront,MotorCtrl:PWM:LFront,MotorCtrl:PWM:LBack,MotorCtrl:PWM:RBack,ATTI_MINI0:s_qw0,ATTI_MINI0:s_qx0,ATTI_MINI0:s_qy0,ATTI_MINI0:s_qz0,ATTI_MINI0:roll:C,ATTI_MINI0:pitch:C,ATTI_MINI0:yaw:C,ATTI_MINI0:s_pgz0,ATTI_MINI0:s_vgz0,ATTI_MINI0:s_agz0,ATTI_MINI0:s_rsv00,ATTI_MINI0:s_rsv10,ATTI_MINI0:s_cnt0,CtrlVelVert:vel_cmd,CtrlVelVert:vel_before,CtrlVelVert:vel_after,CtrlVelVert:vel_fdbk,CtrlVelVert:vel_tag,CtrlVelVert:vel_diff,Attribute|Value,ConvertDatV3,4.3.0
756121878,113.168,113.958977,22.54264494,100.2317,100.2317,0.131699083,,15,-0.042426038,0.015971174,-88.4469576,0.008072997,0.003975499,-1.0159659,1.0160058,1.0637581,0.24693006,-0.7907263,1.3482596,0.009452923,-0.003355987,0.32281026,0.32296607,0.010030973,40,1499,1,1499,0.55,-88.4469576,0.045332625,160.9243259,-110.6287165,271.5530424,-88.47145758,-0.024499981,-19.48788291,8.03309009,-0.138955965,0.138955965,0.009904027,-0.003595555,0.397590057,4.51E-04,-2.40E-04,0.074779795,22.54263774,113.9589802,FALSE,FALSE,-90.64329328,-8.585618907,4.640104087,,21.00223389,,,0.7166248,-1.68E-04,3.58E-04,-0.6974588,-0.007531897,0.002604164,-0.22621864,0,0,0,55,55,4096,0,47632,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,234,7715,0,0,-0.047835052,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.70873,7.711868,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-772,2,0,0,0,0,100,100,100,707,398,1297,1529,-29.42351693,378,431,1271,1394,-48.78360293,202,182,184,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.99999994,0.002,0,0.002,,1000000,0,0.21421146,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,108700,5,0.2,0.1,0.123,0.002332661,-8.25E-04,0.024422545,41.60842,0.002332661,-8.25E-04,0.024422545,41.60842,41.63508,0,1,1,0,2,61.92,61.88,61.92,61.88,0.7166376,-1.65E-04,3.50E-04,-0.6974457,-0.014474601,-0.04190974,88.44484885,100.23494,0.32508457,-0.22949874,0,0,1,-28,-300,-28,-34,1,6,,,
756274612,113.201,113.958977,22.54264494,100.220535,100.220535,0.120537278,,15,-0.045370009,0.017132496,-88.45479282,0.008696966,1.72E-04,-1.0219947,1.0220318,1.5587506,-0.080587335,1.2659583,2.0096886,0.009179605,-0.003261277,0.31511202,0.31526256,0.009741718,40,1499,1,1499,0.55,-88.45479282,0.048497009,160.8578117,-110.6873955,271.5452072,-88.47145854,-0.016665727,-19.48754282,8.032969309,-0.127315433,0.127315433,0.009800123,-0.003595555,0.397590057,6.21E-04,-3.34E-04,0.082478033,22.54263774,113.9589802,FALSE,FALSE,-90.65868194,-8.590989636,4.659050614,,21.00257394,,,0.7165771,-1.79E-04,3.83E-04,-0.6975078,-0.008044963,0.002792386,-0.2145297,0,0,0,55,55,4096,0,47646,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,234,7717,0,0,-0.045773197,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.708357,7.711733,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-787,2,0,0,0,0,100,100,100,704,394,1303,1532,-29.28432932,378,431,1271,1394,-48.78596271,201,182,187,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.99999994,0.002,0,0.002,,1000000,0,0.21421146,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,108700,5,0.2,0.1,0.123,0.002625638,-8.98E-04,0.03928804,41.563175,0.002625638,-8.98E-04,0.03928804,41.563175,41.604954,0,1,1,0,2,61.89,61.84,61.9,61.84,0.7165839,-1.78E-04,3.80E-04,-0.6975007,-0.015756944,-0.045419241,88.45366931,100.222115,0.31618664,-0.21619397,0,0,1,-27,-300,-27,-31,1,4,,,
756425717,113.235,113.958977,22.54264494,100.211174,100.211174,0.111176011,,15,-0.04752226,0.017994488,-88.46159897,-0.009752569,0.007505075,-1.020704,1.0207782,1.530095,0.35854122,-1.8038445,2.392404,0.008932163,-0.003175237,0.3088387,0.30898416,0.00947975,40,1499,1,1499,0.55,-88.46159897,0.050815023,160.7990387,-110.7393624,271.538401,-88.47145933,-0.009860357,-19.48725994,8.032868778,-0.117571778,0.117571778,0.009800123,-0.003595555,0.397590057,8.68E-04,-4.20E-04,0.088751362,22.54263775,113.9589802,FALSE,FALSE,-90.66056131,-8.568237005,4.662558922,,21.00286499,,,0.7165357,-1.88E-04,4.02E-04,-0.69755036,-0.008418554,0.002931516,-0.20454957,0,0,0,55,55,4096,0,47658,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,234,7718,0,0,-0.048247423,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.708174,7.711668,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-742,2,0,0,0,0,100,100,100,704,394,1313,1541,-29.28708154,378,431,1271,1394,-48.78766593,201,182,189,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.99999994,0.002,0,0.002,,1000000,0,0.21421146,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,108800,5,0.2,0.1,0.123,0.002098429,-8.63E-04,0.02286647,41.511284,0.002098429,-8.63E-04,0.02286647,41.511284,41.536243,0,1,1,0,2,61.84,61.81,61.85,61.81,0.71655685,-1.84E-04,3.93E-04,-0.6975286,-0.016321967,-0.046945775,88.45811404,100.215836,0.31193796,-0.20955116,0,0,1,-27,-300,-27,-31,1,4,,,
756578451,113.269,113.958977,22.54264495,100.20049,100.20049,0.100494859,,15,-0.049613572,0.018840206,-88.46976875,0.001056696,-0.004630534,-1.011955,1.0119661,-0.36184347,1.69808,0.26316437,1.7560358,0.008630685,-0.003070047,0.30189437,0.30203333,0.009160453,40,1499,1,1499,0.55,-88.46976875,0.053070326,160.7365152,-110.7937161,271.5302312,-88.47146015,-0.001691394,-19.48694005,8.032755027,-0.106450569,0.106450569,0.009800123,-0.003595555,0.322247475,0.001169439,-5.26E-04,0.020353108,22.54263775,113.9589802,FALSE,FALSE,-90.6983498,-8.570355128,4.672661023,,21.0031904,,,0.716486,-1.96E-04,4.20E-04,-0.69760144,-0.008778639,0.003067575,-0.193197,0,0,0,55,55,4096,0,47672,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,234,7720,0,0,-0.046288658,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.707808,7.7115393,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-787,2,0,0,0,0,100,100,100,701,394,1303,1531,-29.39340328,378,431,1271,1394,-48.78930713,200,182,186,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.99999994,0.002,0,0.002,,1000000,0,0.21421146,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,108800,5,0.2,0.1,0.123,0.001962208,-7.51E-04,0.010605084,41.468693,0.001962208,-7.51E-04,0.010605084,41.468693,41.481216,0,1,1,0,2,61.8,61.79,61.81,61.79,0.71650004,-1.93E-04,4.15E-04,-0.6975869,-0.017296545,-0.049539352,88.46744327,100.20352,0.3038381,-0.19638644,0,0,1,-27,-300,-27,-31,1,4,,,
756733941,113.304,113.958977,22.54264495,100.19152,100.19152,0.091522691,,15,-0.051082647,0.019439489,-88.47716657,-0.0085288,-0.003416699,-1.0122977,1.0123395,1.0668266,-1.430005,-1.4560758,2.3028657,0.008363226,-0.002976443,0.29625374,0.29638672,0.008877092,39,1499,1,1499,0.55,-88.47716657,0.054656474,160.688527,-110.8343064,271.5228334,-88.5096569,-0.032490322,-19.48667399,8.032660361,-0.097087072,0.097087072,0.009800123,-0.003595555,0.322247475,0.001436898,-6.19E-04,0.025993734,22.54263775,113.9589802,FALSE,FALSE,-90.71685734,-8.57694621,4.655322379,,21.003458,,,0.71644086,-2.01E-04,4.33E-04,-0.6976477,-0.009030541,0.003163402,-0.1836971,0,0,0,55,55,4096,0,47684,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,234,7722,0,0,-0.052371133,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.70747,7.711417,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-878,2,0,0,0,0,100,100,100,704,394,1297,1527,-29.29028569,378,431,1271,1394,-48.7904512,202,182,184,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999999,0.002,0,0.002,,1000000,0,0.21421146,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,108800,5,0.2,0.1,0.123,0.002226295,-8.03E-04,-0.045036666,41.420406,0.002226295,-8.03E-04,-0.045036666,41.420406,41.46645,0,1,1,0,2,61.73,61.79,61.73,61.79,0.71644086,-2.01E-04,4.33E-04,-0.6976477,-0.018075084,-0.051581215,88.47716381,100.19152,0.29625374,-0.1836971,0,0,1,-26,-300,-26,-29,1,3,,,
756884066,113.337,113.958977,22.54264495,100.18126,100.18126,0.081261155,,15,-0.0524194,0.019993598,-88.48769214,0.008740624,-0.009252957,-1.019621,1.0197004,1.4237058,0.8720714,1.0548253,1.9748678,0.008042852,-0.002864005,0.29002568,0.2901513,0.008537564,39,1499,1,1499,0.55,-88.48769214,0.056102914,160.6346607,-110.8776472,271.5123079,-88.50965748,-0.021965343,-19.4863752,8.032553992,-0.086411409,0.086411409,0.009800123,-0.003595555,0.322247475,0.001757271,-7.32E-04,0.032221793,22.54263775,113.9589802,FALSE,FALSE,-90.72925208,-8.579875555,4.647896577,,21.00376845,,,0.7163767,-2.06E-04,4.44E-04,-0.6977135,-0.009256856,0.003253022,-0.17303613,0,0,0,55,55,4096,0,47698,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,234,7723,0,0,-0.05453608,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.707302,7.7113566,1,0,0,0,0,Hover,,lost,71.42857,0,0,1,1,1,1,0,0,0,0,-10000,-818,2,0,0,0,0,100,100,100,711,394,1291,1525,-29.05034387,378,431,1271,1394,-48.79147747,203,182,182,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999999,0.002,0,0.002,,1000000,0,0.21421146,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,108900,5,0.2,0,0.123,0.001679212,-6.83E-04,-0.034208063,41.3804,0.001679212,-6.83E-04,-0.034208063,41.3804,41.415314,0,1,1,0,2,61.7,61.76,61.71,61.76,0.71640563,-2.04E-04,4.40E-04,-0.6976839,-0.018393719,-0.052401279,88.48294905,100.18563,0.2926493,-0.17757024,0,0,1,-26,-300,-26,-29,1,3,,,
757038511,113.371,113.958977,22.54264495,100.17264,100.17264,0.072639939,,15,-0.053262607,0.020355188,-88.49738919,0.00616625,-0.00404097,-1.0245464,1.0245728,-0.70733285,1.5433209,-1.2639296,2.1165247,0.007762866,-0.002765463,0.2849776,0.28509673,0.008240744,39,1499,1,1499,0.55,-88.49738919,0.057019632,160.5874309,-110.9151799,271.5026108,-88.50965787,-0.012268682,-19.48612822,8.032466027,-0.077427601,0.077427601,0.009800123,-0.003138052,0.322247475,0.002037257,-3.73E-04,0.03726986,22.54263776,113.9589802,FALSE,FALSE,-90.74284439,-8.589020637,4.649387088,,21.00401441,,,0.7163177,-2.09E-04,4.52E-04,-0.6977741,-0.009397266,0.003311065,-0.16434392,0,0,0,55,55,4096,0,47710,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,234,7725,0,0,-0.05453608,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.706976,7.711242,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-863,2,0,0,0,0,100,100,100,717,394,1297,1533,-28.84770281,378,431,1271,1394,-48.7921047,205,182,184,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999999,0.002,0,0.002,,1000000,0,0.21421146,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,108900,5,0.2,0,0.123,0.001859638,-7.05E-04,-0.04803315,41.33726,0.001859638,-7.05E-04,-0.04803315,41.33726,41.386112,0,1,1,0,2,61.66,61.73,61.66,61.73,0.71632767,-2.09E-04,4.50E-04,-0.69776386,-0.018900066,-0.053654262,88.49575216,100.174065,0.28580102,-0.16575302,0,0,1,-26,-300,-26,-29,1,3,,,
757190357,113.405,113.958977,22.54264496,100.16276,100.16276,0.062759874,,15,-0.053930913,0.020647197,-88.50958537,-0.00700775,-0.003904598,-1.0232899,1.0233214,1.1067785,0.74166703,-0.1519564,1.3409398,0.007431864,-0.002648662,0.27940795,0.27951932,0.007889741,39,1499,1,1499,0.55,-88.50958537,0.057748157,160.5413093,-110.9491053,271.4904146,-88.50965818,-7.28E-05,-19.48585059,8.0323671,-0.067116265,0.067116265,0.009800123,-0.003138052,0.322247475,0.002368259,-4.89E-04,0.042839526,22.54263776,113.9589802,FALSE,FALSE,-90.7341417,-8.568914883,4.651260378,,21.00429701,,,0.71624345,-2.11E-04,4.57E-04,-0.69785035,-0.009506414,0.00335779,-0.15470122,0,0,0,55,55,4096,0,47724,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,234,7727,0,0,-0.058556702,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.70667,7.7111325,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-924,2,0,0,0,0,100,100,100,717,394,1303,1538,-28.84867955,378,431,1271,1394,-48.79259277,205,182,188,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999999,0.002,0,0.002,,1000000,0,0.21421146,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,108900,5,0.2,0,0.119,0.001675602,-6.25E-04,-0.065898046,41.301777,0.001675602,-6.25E-04,-0.065898046,41.301777,41.368416,0,1,1,0,2,61.62,61.72,61.62,61.72,0.71624345,-2.11E-04,4.57E-04,-0.69785035,-0.019237482,-0.054449694,88.50958207,100.16276,0.27940795,-0.15470122,0,0,1,-26,-300,-26,-29,1,3,,,
757343440,113.439,113.958977,22.54264496,100.15444,100.15444,0.054443833,,15,-0.054235552,0.020795269,-88.52138212,0.005849291,0.008772061,-1.0196517,1.0197062,0.20865095,0.74872726,-0.653015,1.0151633,0.00714592,-0.002547523,0.27489462,0.2749993,0.007586438,38,1499,1,1499,0.55,-88.52138212,0.058085607,160.5005484,-110.9780695,271.4786179,-88.5478558,-0.026473672,-19.48562316,8.032286033,-0.058468843,0.058468843,0.009800123,-0.003138052,0.322247475,0.002654203,-5.91E-04,0.04735285,22.54263776,113.9589802,FALSE,FALSE,-90.74471581,-8.556238187,4.660591619,,21.00453158,,,0.71617156,-2.12E-04,4.60E-04,-0.6979241,-0.009552361,0.00338187,-0.14694536,0,0,0,55,55,4096,0,47736,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,234,7728,0,0,-0.06041237,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.706518,7.711079,1,0,0,0,0,Hover,,lost,71.42857,0,0,1,1,1,1,0,0,0,0,-10000,-924,2,0,0,0,0,100,100,100,711,394,1310,1541,-29.05311561,378,431,1271,1394,-48.79279035,202,182,188,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999999,0.002,0,0.002,,1000000,0,0.21421146,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,109000,5,0.2,0,0.119,0.001229852,-5.56E-04,-0.08018494,41.263332,0.001229852,-5.56E-04,-0.08018494,41.263332,41.343994,0,1,1,0,2,61.58,61.7,61.58,61.7,0.7161965,-2.12E-04,4.60E-04,-0.6978985,-0.019347728,-0.054678955,88.51729402,100.1572,0.27637336,-0.14947025,0,0,1,-25,-300,-25,-28,1,3,,,
757493975,113.472,113.958977,22.54264496,100.14491,100.14491,0.04491472,,15,-0.054319557,0.020856366,-88.53666158,-0.003770369,0.005963619,-1.016058,1.0160825,0.69670665,1.5098041,0.521683,1.7427168,0.006811435,-0.002428933,0.26991266,0.27000952,0.007231553,38,1499,1,1499,0.55,-88.53666158,0.058185924,160.4587084,-111.00463,271.4633384,-88.54785584,-0.011194262,-19.48536929,8.032195516,-0.048560442,0.048560442,0.009800123,-0.003138052,0.322247475,0.002988688,-7.09E-04,0.052334815,22.54263776,113.9589802,FALSE,FALSE,-90.76668815,-8.554599495,4.675035469,,21.00478681,,,0.7160785,-2.12E-04,4.61E-04,-0.69801956,-0.009558853,0.003391892,-0.13847908,0,0,0,55,55,4096,0,47750,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,234,7730,0,0,-0.0643299,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.706236,7.7109776,1,0,0,0,0,Hover,,lost,71.42857,0,0,1,1,1,1,0,0,0,0,-10000,-1030,2,0,0,0,0,100,100,100,707,394,1307,1537,-29.19038411,378,431,1271,1394,-48.79281112,201,183,186,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999999,0.002,0,0.002,,1000000,0,0.21421146,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,109000,5,0.2,0,0.123,0.001617711,-6.04E-04,-0.10030262,41.232788,0.001617711,-6.04E-04,-0.10030262,41.232788,41.33381,0,1,1,0,2,61.54,61.7,61.55,61.69,0.7160924,-2.12E-04,4.61E-04,-0.6980053,-0.019458305,-0.054839805,88.53438034,100.14626,0.27060643,-0.13964577,0,0,1,-25,-300,-25,-28,1,3,,,
